,principal component 1,principal component 2,principal component 3,principal component 4,P. Habitable Class,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22
10,8.013616571,-4.861832654,4.535617632,0.048124913,0,-1.460014572,-0.504412213,-2.123809254,1.921065931,-1.231760437,-1.761915171,0.142045655,0.25319832,0.05231659,-4.271379044,-0.354794454,1.074488588,-0.733957392,-1.4821955,-2.246685285,0.172918368,-0.95454402,0.413909675
11,5.817245778,-5.207332245,4.094728738,0.912602727,0,-0.752835034,-3.171220144,-1.890490017,0.168212533,-0.663837984,0.645863597,-0.236091799,0.265763662,1.342128749,-1.752628659,-0.559450602,2.034125436,-0.956174697,-2.209290863,-0.324778965,0.967874642,0.102705565,0.7120652
12,14.46779105,-10.70097956,15.32398063,6.786183914,0,-3.081714825,-8.072019969,2.075315268,10.87473213,1.586988421,-1.558542235,0.378509638,-0.086359017,-0.96095696,-3.791017908,-0.521387236,-1.300406326,-3.357413445,-5.347455194,7.296491955,7.807042852,-1.682751767,-5.103993542
13,14.46778699,-10.70098082,15.32398405,6.786186555,0,-3.081717326,-8.07202321,2.075306014,10.87472884,1.586982588,-1.558533636,0.378509652,-0.08635575,-0.96096747,-3.791018687,-0.52138432,-1.300400943,-3.357388085,-5.347466006,7.296463681,7.807067556,-1.682778249,-5.104004098
14,14.24297049,-12.11082144,19.79222257,12.0133612,0,-4.831165743,-32.10255341,25.43440752,-27.83935656,-1.941480971,-3.774458085,-0.503446187,-0.344053304,-3.578245835,6.516005562,3.762360972,2.05560286,4.760510285,2.893161418,-2.976949227,-2.832094104,1.002642836,1.20157177
15,6.681438198,4.776573496,-5.297005069,5.146351402,0,1.510131925,-0.600344224,0.171796915,0.871648574,-0.305770061,-1.358104235,-0.235810048,-0.298446672,-0.153437054,-0.671966826,0.651205169,0.106478447,-0.026728929,0.328188625,-0.250807582,0.563010596,2.239445649,0.614472311
16,4.660086696,-2.116813752,-1.552517291,-2.064780695,0,2.097251165,0.790929841,1.093421531,-0.161617029,-1.172356446,1.336453054,0.397858288,-0.332669424,0.672105193,0.820228989,0.732068357,-0.766971475,-1.217101601,0.122565137,-0.578698616,-0.304532421,0.437805304,-1.604742717
17,3.775686235,3.951674303,-3.461655311,2.578076077,0,0.32561951,-0.924814364,-0.113897543,-0.011146238,0.196666379,1.13818628,0.217134545,-0.23266379,0.910164994,0.006372435,0.339166388,1.360010713,-0.371468965,-0.228160534,0.146457787,-0.6831989,0.43195047,-0.807124854
18,9.607042634,5.559705869,-5.666190959,7.852662341,0,1.759817648,0.008450769,-0.46100143,0.150384687,0.184335526,0.596012967,-0.015720712,-0.156187176,-0.00597968,-1.43310197,0.068233849,-0.996366957,-0.319047109,0.236461489,-0.536937748,-0.376622786,0.278194665,-1.683507763
19,14.97092907,-14.08732028,19.27766628,7.961242257,0,-3.860049759,-25.42873526,4.209202918,45.8320344,14.53456619,13.12203832,3.401138712,-0.286036569,-7.216909776,13.73320881,7.156028259,-3.665806863,6.535211044,9.945458486,-5.638346485,-8.658183138,-0.407336163,3.498611665
20,8.226593713,5.545247922,-7.137564008,8.569312912,0,2.267594508,-1.627657934,-1.034984354,0.592821685,-0.533068738,-0.096540923,0.906821002,-0.839800589,0.522144427,-0.980347784,0.084379124,1.016654019,-0.278562763,-0.20159434,-0.21121936,-0.22357017,0.037150213,0.297968298
21,4.914248764,3.711378444,-3.600595275,3.422065749,0,0.329129082,-0.847222908,-0.790225415,-0.305875371,0.380005398,1.388228485,0.052970969,0.202825512,-0.449558152,-0.407961748,0.310562012,0.792663693,-0.722495043,-0.669491631,-1.520940955,-0.234182484,-0.204895899,-2.195527187
22,4.171073131,-2.226924696,0.002164127,-1.508558042,0,0.287217645,0.16965419,-0.867525351,-0.106391261,0.450807544,0.194565837,-1.582307661,0.157915069,-0.148944678,-0.334626156,0.626737784,0.754760673,-0.250837189,-0.681709117,-0.989458477,0.499768975,1.44939173,0.09385269
23,3.469082447,-1.920978975,-1.128603853,-1.820524289,0,1.238834252,0.978680986,-0.033480373,-0.314985272,0.64043455,0.148352337,-2.679029163,0.736103851,-1.114778751,0.239663054,2.329383972,0.128830911,0.924708308,-0.377277051,-0.744179596,1.296704102,2.051300719,-0.2448504
24,6.166268306,1.637660275,-2.799539758,2.512304004,0,0.692398326,-0.016341356,-0.7285137,-0.506402823,0.969302545,1.458879293,-0.747714042,0.234517618,0.091940534,-0.596838618,0.227451765,0.531667887,-0.027878778,-0.605065417,-0.774998205,-0.790741293,-1.013228911,-2.309601116
25,2.823635207,6.575228053,-4.373572278,5.048907681,0,0.976966113,-1.291074568,2.85831846,3.343524686,-3.013140131,-9.557566972,11.73723288,57.34857639,10.32280726,5.77096065,0.70795258,0.599506011,-0.035482989,0.376453664,-0.287802478,-0.05446015,0.96077272,-1.324979484
26,3.635666279,0.670230214,-1.92246384,0.178333519,0,0.348914114,-0.37572587,-0.137870364,-0.292132685,0.845547072,0.542485778,0.101112793,-0.18877498,0.765041174,0.171596836,-1.062347986,0.571413875,-0.920270983,0.132968452,-0.79737591,-0.378651961,0.681780519,-1.028233777
27,3.770334619,-0.063303263,-2.596718494,-0.123815183,0,1.28075547,0.066651992,0.517587562,-0.259529884,1.114853878,0.433232834,-0.796774229,-0.103052538,1.196170084,0.603494932,-0.365973768,0.750642725,0.606914002,0.234582185,0.37525463,-0.355097313,0.195699847,-0.74677318
28,5.292736076,-0.590387062,-0.274577499,-1.197104551,0,0.494519539,1.033442914,0.324524255,-0.298545522,1.393234349,0.765913659,-1.255695041,-0.001822431,2.476006169,-0.379353327,-0.354789902,0.377572765,0.301669274,0.155811308,1.648959498,-1.263589111,-0.025900801,0.708588017
29,4.137628567,-1.89523643,-0.433744752,-1.517057751,0,1.517791367,0.225643989,-0.454615892,-0.495459417,-1.85369614,2.310939942,1.212145682,-0.134751724,0.773461288,0.585934389,0.189910853,-0.674332675,-1.327456543,-0.246376364,-0.671289758,-0.109683843,-0.103401131,-0.477361884
30,6.688379826,4.601413212,-6.967476914,5.843634432,0,2.436826204,-0.712182294,0.228801512,1.056383791,-0.290680945,-2.680009813,-1.041077487,0.230408612,-2.55199674,-0.099049397,1.746896878,0.778960852,0.726015466,-0.594974747,-0.100558803,0.670128439,0.259796045,0.832000978
31,4.132988092,-2.577892908,-1.405733751,-2.263366916,0,2.387032888,1.115655973,1.227780084,-0.078238948,-0.747940727,1.143290329,0.058001603,0.58969702,-1.817984191,0.435392144,0.734118025,0.822216325,-0.75826276,-1.179237656,1.246879895,-1.443012881,-1.153130495,0.186692285
32,3.210364651,-2.584896076,-1.634811346,-1.912497351,0,2.178347115,0.770249887,1.151846166,-0.077239068,0.145273961,0.706414455,-0.412332856,0.571903642,-1.752506297,0.581488129,0.131864069,0.96770228,-0.510864713,-0.84366875,1.142760063,-1.143096653,-0.719576925,0.170521461
33,4.025645887,-2.7696329,-0.950607651,-1.782560752,0,1.613505757,0.16257317,0.446474184,0.353142613,0.222474905,0.885512262,-0.249241423,0.598034335,-2.127223198,0.432578792,-0.306833337,0.707968288,-1.002109552,-0.652259207,-0.220986957,-0.793212944,0.715212949,0.290110993
34,6.380019297,-1.3074008,-0.076911913,-0.846341807,0,0.590970946,-0.347454133,-0.72283998,-0.166279204,1.119503024,2.381543129,-0.760831005,0.140032981,2.341456275,0.359798929,-1.335913859,-0.572811638,-0.903089342,-0.000906624,-0.319333155,-0.709037638,0.661371178,-0.048183299
35,3.418448369,3.852832728,-0.192572889,-2.735173011,0,-1.806056153,-0.195142512,0.186781452,-0.322021815,0.831794488,0.541941885,1.250852015,0.021034787,-0.613544218,-0.141576984,0.502966054,1.295505172,-0.091427867,-1.053017207,-1.522754707,0.49722196,-0.662099766,-0.178510392
36,1.894250606,-0.128834055,-1.101745885,-2.086356316,0,0.8139384,1.243300145,2.171121265,0.230688075,0.583209088,-0.311618069,0.465747133,0.346089894,-3.836572768,-0.430277444,-1.064078282,0.86420776,-1.194681973,-0.534857706,0.348438547,-1.25245248,0.26385038,-0.240813664
37,1.593176393,-1.492320425,-1.855658671,-2.072800157,0,1.805078084,1.534377433,2.475070705,-0.007865108,1.668137095,-0.684582072,0.430877461,0.342924681,-3.415843519,-0.113520738,-0.38028346,0.704864051,0.239132615,-0.510626475,1.910345207,-1.445817833,-1.107007039,-0.006139774
38,4.370135811,-3.019367756,-0.835394882,-2.204235891,0,1.703297843,0.944959303,1.278761919,0.39160711,0.268652888,-0.118351521,-0.094739902,0.561777293,-3.756964302,-0.356545852,-1.077101302,1.235689246,-0.945631861,-1.291267593,0.759743967,-1.57728717,-0.221688895,0.256610481
39,-1.963853344,2.791265889,-0.214448331,-0.658846371,0,0.904613835,1.990081326,5.211420068,1.429006235,-0.323902013,-0.762938025,0.734484478,-0.002162436,-2.971352413,-0.311911106,-0.642238407,-1.663424139,0.349362344,-2.039882479,0.898830496,-1.143818464,-0.23700831,0.017176836
40,1.217192864,-3.588158249,-1.598042306,-1.711971338,0,3.198568699,1.542898183,2.299923871,0.200746009,-1.108946603,0.617492319,-0.054131949,0.379767311,-3.312664731,0.107841381,0.118139962,-0.026501769,-1.577546269,0.293710423,0.551261781,-0.623468715,0.030602319,-0.519832774
41,-0.775126429,0.459796435,-0.791290008,-0.634110912,0,0.787895375,1.141570167,2.558916718,0.336919189,1.566923781,-1.201285461,-0.831361458,0.279831854,-1.583757743,0.356348818,-0.665708674,-1.608331129,0.121112156,-0.730137352,-0.427686891,0.083144362,-0.845516644,-0.845263882
42,1.013113179,-1.105926709,-1.596995272,-1.49031018,0,1.348833853,1.104321614,1.936997297,-0.061705756,2.141104164,-1.217916728,-1.446654315,0.540976975,-1.725725174,0.459172413,-0.550123666,-0.08086697,0.606737184,0.333392811,0.881907062,-0.061927472,-2.222658235,-0.518759886
43,1.259172846,-2.030724412,-1.817917698,-1.530328584,0,1.924611534,1.334012361,1.931667119,-0.126435678,2.139073286,-1.167860199,-1.856734833,0.555076527,-1.46817986,0.47439251,-0.053597282,-0.403830349,1.05956425,0.648022069,0.704121181,0.498282554,-1.287078207,-0.59048356
44,4.190271059,0.208417062,-0.508949354,-1.177283932,0,-0.100485208,0.950563318,0.221981036,-0.008635151,1.109225198,-0.762322321,-1.707457184,0.536746526,-0.771903081,-0.520721636,0.415774564,-0.202681164,-0.074415118,-0.08438561,-1.186475512,0.547935281,1.394379655,-0.354035371
45,5.529773933,2.543530322,-4.196643563,2.469272588,0,1.009063907,-0.820403406,-0.102140194,-0.361908996,1.000336791,0.593961245,0.047705775,-0.488269222,0.681848561,0.651465134,-0.874365645,-0.512840544,-2.409276266,0.400446612,-0.505753762,-1.284180596,0.759112343,-2.498302469
46,8.088608718,4.371694427,-7.116368189,5.799512006,0,2.581372978,-1.138777051,0.050761814,0.186168251,0.538494469,-0.484209483,-0.061234605,-0.786581916,0.545443714,0.598338967,-0.469008775,-0.604543931,-0.879597042,0.446861574,0.335070633,-0.533128533,0.451062207,-1.03521879
47,4.819405566,3.041142686,-3.278832017,1.547013279,0,0.345706132,-0.42404581,0.067871961,-0.503644894,0.923995009,1.700011925,-0.469482668,0.067265859,0.30025953,0.305895889,-0.059748831,0.816927186,0.317260896,-0.691640965,-1.059010912,-0.459164896,-1.491548678,-3.019311385
48,7.135241651,-4.477737129,3.161391247,0.05691997,0,-0.290875077,-2.378063212,-0.299674834,-0.360723891,-0.421498772,-0.387570646,0.097633773,0.120554717,2.516614282,-0.718365037,-2.358483287,-0.035818251,-1.642269423,-0.801768926,-0.91357322,0.210366083,-0.13710103,-0.210209435
49,12.27050625,9.613772393,-14.97865888,15.79952799,0,6.356065309,-3.316812158,0.245375615,2.492809115,-2.251540602,-5.312948429,1.751182581,-1.947216587,-1.643227021,0.456148721,-0.380536796,-0.431444748,-0.823373594,0.019949441,0.094160489,1.407437493,-1.595858815,3.753165911
50,5.811569736,3.249228657,-5.170632533,2.962720001,0,1.747997284,-0.614612047,0.854328078,0.431665355,0.691668017,-0.988523449,-0.372491877,-0.466796443,0.63139379,0.607873122,-0.517291736,-0.108645127,-0.968210768,0.446411534,-0.050973611,-0.358377495,1.064013573,-0.626790419
51,-0.829022847,0.588861841,-0.247570577,-0.226409755,0,0.692679474,0.5455301,2.649207687,0.830343545,-0.591486214,-0.137812354,-2.219946315,-0.003480211,1.191745861,0.886048688,-2.054806823,-1.029103543,-0.874117921,0.272613935,-1.97340935,0.556967688,-1.732132722,-1.494369683
52,5.298999682,1.919061095,1.365241311,0.201488199,0,-1.481495049,1.838581864,0.213696667,0.549411972,-0.324534789,-0.942015092,-0.564747861,0.045477184,0.315983523,-2.206470488,0.486236954,-0.137856345,1.360004005,0.245797571,-0.779639306,0.210289465,0.239235136,0.273666546
53,8.801204578,6.840511708,-9.314189717,10.14679577,0,3.175753942,-2.505399191,-1.820704482,1.377913618,-2.945471903,-3.884019419,1.25124739,-0.943803517,-1.387248634,0.790333607,-0.489279624,-0.692834142,1.606382819,0.434891776,0.90349306,0.328577936,-0.24613872,1.460007725
54,3.027924237,-2.791296915,-0.585665631,-2.152855564,0,1.583578372,0.597935873,-0.0224513,-0.175237539,-1.816796741,1.258500108,0.344999028,0.024069983,-0.075636917,0.300319846,2.06267765,0.586734448,0.22643744,-0.450877797,-0.82239638,0.811702849,0.275100859,-0.059083705
55,3.106225743,2.559449326,-2.70168814,1.346256154,0,0.110794586,-0.616635081,-0.344215874,0.320589334,-0.38020986,-1.691759295,-0.061018834,-0.069024356,-1.359671906,0.546769228,0.19020691,0.176884789,-0.990676624,-0.047432074,-0.204132616,-0.629374134,-0.018301286,-0.35623849
56,4.943364626,4.856059512,-5.296390707,3.679544931,0,1.562886187,-0.690142787,0.572030158,0.825216584,-0.724981071,-2.011068881,-0.644834019,-0.556829387,-1.398175864,0.711976532,0.990122742,0.370290079,1.286750656,-0.301287826,0.763075566,0.385203093,-0.832404034,0.750759784
57,5.560993936,3.39725227,-4.603275238,4.26296915,0,1.095219693,-1.362086961,-0.649412399,0.855329536,-0.84648395,-2.524207027,1.088782642,-0.631539822,0.104559618,0.151501228,-0.775937126,0.105286694,-1.723161774,0.520123281,-0.059955814,-0.649707346,0.90160892,0.995767284
58,-0.856552554,-1.222826822,-0.412675133,0.089493872,0,0.42674194,0.072157945,0.356019619,-0.161488731,1.33082917,-0.63784886,0.150228589,-0.358489024,1.682107367,0.500262816,-0.376901862,-1.251428064,-1.433872325,0.051635391,0.383271278,-0.83236816,0.443466192,0.19530882
59,3.623646893,0.407621076,0.417575742,-1.762387335,0,-0.850983333,0.581462541,0.429573849,0.328913547,0.461529295,-0.47240301,-0.230030272,-0.530521692,2.429667235,-0.761551823,-0.35949986,1.51841126,0.775590344,0.208914842,0.588891572,-0.709911169,0.242112858,1.113927329
60,6.846918618,-0.189318106,-0.163380934,1.165754623,0,0.293316606,2.210719526,0.332977633,-0.498297739,0.392252925,2.420977816,0.31103843,0.986193512,0.347462534,-2.128412088,0.564267312,-0.027145652,-0.148129648,0.273583079,0.876987113,-2.485609972,0.125922579,-3.072787756
61,6.107794531,-1.073945993,-1.127318318,-0.038617087,0,1.394360633,1.333983529,0.318117992,-0.532170268,-1.139429559,3.103106029,0.787708867,0.842220258,0.295374214,-0.821695698,1.418505433,-0.387339619,-0.775546754,-0.032809867,0.321245835,-1.723666942,0.993921923,-3.22156599
62,10.79672596,-3.360034017,7.502321494,4.449981227,0,-0.939005972,8.792016085,-0.781041529,-0.280084788,-1.64347646,1.786527598,0.391399986,1.012071419,-0.571874907,-5.397579539,2.777246477,-1.892181852,1.332063957,1.666404753,-0.590352373,0.048275594,-0.698096114,0.537993616
63,6.782674658,-2.50084475,2.913342939,0.37980792,0,-0.731864292,2.247793153,-1.058801104,0.255582676,-0.046217169,-0.313154203,-0.795374664,0.331154035,0.568200261,-2.840640642,0.312449411,-0.415091195,-0.799852828,0.081211361,-0.57840536,-0.61836304,1.009923227,0.441973884
64,4.316072547,1.933466044,-3.786169661,1.414730011,0,1.232086075,-0.315250822,0.503375114,0.635118707,0.147407154,-2.062667276,-0.59109828,-0.294366084,0.624024448,0.698701116,0.287956833,1.199528491,0.541838076,0.225801928,2.213766332,-1.373210251,-0.112614461,1.268999569
65,4.439071994,0.285767238,-3.251380181,1.146348694,0,1.436844303,-0.371283339,-0.340638545,-0.109642334,0.571123616,-0.000980163,-0.693022306,-0.248277481,1.687584452,0.662222465,0.401981633,0.49110053,0.001661768,0.761444205,1.252381633,-1.023341814,1.70030049,-0.230331112
66,-1.162088055,0.799542164,-0.40622054,-0.508889456,0,0.601127544,0.890567047,3.277177263,0.968555222,-0.392322432,-0.757683719,1.808890357,-0.436157667,0.130660018,-0.120575879,-1.120541776,-1.221954121,-0.498306222,-0.05871909,-0.081213943,-0.307424931,0.012827538,-0.172594135
67,1.293832969,-1.844193244,-1.079243938,-1.375592896,0,1.247526925,0.471453061,1.439944799,0.270134385,-0.177031299,-0.384748884,1.207393154,-0.21745129,-0.123857051,0.059659082,-1.187170649,0.43582902,-1.437639141,0.57016114,-0.403099852,-0.672275605,0.266797226,-0.369074245
68,1.595162792,-3.78637967,-1.578750375,-1.677577197,0,3.190907264,1.076433169,2.253588847,0.446319915,-1.68147455,0.350557314,0.523300376,-0.072043436,0.293284402,0.62959173,0.035274714,0.312939428,-0.694036813,0.832069297,1.056044371,-0.745837514,-1.351611989,-0.069055147
69,-0.061281833,-0.638301797,-0.496868688,-1.361373626,0,0.575525161,0.612431417,1.581097784,0.23032058,0.10436932,-0.487987357,1.063704292,-0.245750412,-0.063737502,-0.147176057,-0.229742412,-0.29942687,-0.262372308,1.385864224,0.116663982,0.713974455,0.027478309,-0.023089397
70,2.392380902,-3.376830867,-0.846933788,-2.356870089,0,2.127722867,0.740617105,0.926146044,0.102074076,-1.686187937,0.369592099,0.716552166,-0.139048459,0.150279897,0.668750992,0.889966861,0.061027385,-0.518330242,0.089230853,0.001855333,0.032723532,0.115383013,0.153706042
71,2.155241098,3.70821031,-0.399491633,-2.278622583,0,-1.007885939,0.353619688,1.759233489,0.355170856,0.595150885,-0.911850769,0.470356854,-0.578056579,0.36210608,0.480365107,0.319516658,0.467422564,0.824688933,-0.393838485,1.255134029,-0.494044619,-2.145153799,0.624974125
72,2.39368525,-2.928886608,0.076455354,-1.622390199,0,0.14817309,-0.646548085,-1.153657879,0.078643592,-0.356058461,-0.856041866,-0.365220968,0.333099948,0.241725129,0.46459054,-0.248147004,1.137222739,-0.853558989,-0.560085193,-1.745049411,0.575682587,-0.249600624,0.145400402
73,4.936477279,-2.305108189,-0.125491341,-2.482880255,0,0.60607152,0.791035133,0.348321373,0.295418335,0.299253916,-1.383930015,-1.396275013,-0.12519214,1.316101738,0.129060793,0.068380598,-0.298855879,0.024899777,0.474204875,0.081852758,0.274855137,2.055424347,0.642180418
74,21.12385328,-10.19491984,25.14939071,19.26532049,0,-6.347581308,-22.22525524,22.76360163,-30.51837943,-1.131588369,-0.101443653,-0.7879614,0.839686612,-3.812888314,1.994075019,3.608799614,-2.275295548,3.293116853,5.203429732,-2.137061639,-5.06719251,-0.376090153,2.123800214
75,12.65827221,10.37978432,-15.51591668,18.05259287,0,6.225515369,-4.390287958,-1.13781682,2.166351755,-2.854214779,-3.811977642,3.169048716,-2.520352082,-0.05675434,0.031155526,-1.006001279,-0.489636,-1.099618207,0.524848768,-1.177467283,2.309333472,-0.375185752,3.284425294
76,7.459315753,-0.349118617,-0.60186198,-2.1523884,0,0.856756886,-0.51199057,-0.748073378,-0.725354553,1.295970834,2.908352476,-0.726489261,0.283793976,2.090621667,1.242889468,-1.829250591,-1.466890984,-0.768900864,-0.201145206,-0.899319432,0.567130045,0.528845878,0.742193768
77,11.34741459,9.435733793,-14.135064,15.52550709,0,5.78391809,-3.42014307,-0.476875558,1.997276694,-2.091705051,-3.11959823,1.675770315,-1.653836913,-0.531256562,-0.076816047,0.432196464,0.995184541,0.58974673,-0.31029422,0.336123937,1.545869896,-1.106308925,3.460302984
78,8.923333029,-5.255913561,5.859022463,1.73338095,0,-1.236707798,0.321073958,-1.247609284,1.373500674,-0.699976896,-1.136698669,0.33513934,-0.281805702,2.471171711,-3.57577895,-2.043327246,-0.169008819,-1.652984871,-0.734157196,-0.329754222,0.04362839,-0.533407706,0.411629244
79,5.155553989,-5.32608635,2.625731562,-0.408022127,0,-0.758091733,-1.491713987,-1.506447613,2.355185134,-1.126376513,-2.575897197,0.282067095,-0.368595089,1.006249726,-1.871033655,-0.457370978,2.45583814,-0.847845891,-0.975679011,-1.713441797,-0.333442187,0.24947724,0.257176187
80,6.677012804,-5.656909506,4.06371801,-0.220021143,0,-0.590262237,-3.019118675,-1.08306799,0.9009958,-1.260660524,-1.584038985,0.352917258,-0.526427051,2.236292729,-0.874248317,-2.507059962,0.422775651,-0.913601545,-1.26508428,-0.77626137,1.176336549,-0.475326643,0.075092357
81,3.650553565,0.962119335,1.652772392,-0.762689224,0,-1.736141713,0.438319827,-0.835878746,0.100270842,-0.16940801,-0.086205205,0.750073679,-0.338862096,2.085483082,-1.373705869,-0.992914951,0.507271129,-0.80455552,0.484518822,0.247109418,-1.323379837,0.803283902,0.906738147
82,1.965270608,5.356763257,0.964405935,-2.627214799,0,-2.124835605,-0.143402597,0.851607842,0.32351222,-0.350729393,-0.79694,1.717288741,-0.441333571,-0.080197074,0.180792395,0.065746626,-0.511402483,-0.893970855,-0.000161797,0.082467856,0.093920011,0.423059004,0.924940643
83,2.347556813,3.808719237,0.948054556,-2.101136341,0,-2.155319049,-0.072624963,0.091668996,0.219747632,-0.739005009,-0.038713749,0.621388642,0.022417376,-0.396618963,-0.397160955,0.282817336,0.843230129,-0.29943199,-0.578673629,-1.180112201,0.224801192,-0.166199577,0.311138148
84,4.334144295,3.84084266,2.763939888,0.515795397,0,-2.281006714,1.405548459,-0.750974948,-0.143201896,-0.706836537,1.492095503,0.452817245,0.103770889,0.460788808,-2.317329925,-0.125755196,-0.662181812,0.199738433,-0.072183224,-0.61622278,-0.505737404,-0.658293216,-0.096985573
85,2.065898501,2.279063816,0.172887953,-1.873265811,0,-1.521659079,-0.566630666,-0.633892735,-0.440064927,0.630230598,0.0384647,1.645624474,-0.58613893,1.40025735,0.365904688,-0.651841798,0.020736385,-0.706447148,0.409329517,0.239647399,-0.205927684,0.611813994,0.613437093
86,2.510205761,3.412398234,-0.176009139,-2.776851709,0,-1.334570557,0.338366365,0.793093929,0.045126289,0.699783333,-1.468031079,0.469554556,0.107763464,-0.850558412,0.568940632,0.77535731,-0.063480798,-0.100881114,-0.155479991,1.291410568,-0.540187896,-0.404530814,0.964581317
87,2.210912632,2.006204253,0.489592921,-1.49081828,0,-1.509013964,-0.13718157,-0.892009943,-0.26721867,-0.114370087,0.126228172,0.010998186,0.22331532,-0.299171756,-0.100925999,0.224939525,0.558763086,-0.042944993,-0.277577207,-0.701837505,0.235154576,0.403921245,0.269188342
88,-2.239591884,2.797238203,0.730368448,-0.06184624,0,-0.427301975,0.410471854,2.721690527,0.963447894,-0.426540048,-0.298941105,0.429107013,-0.615606218,1.945925675,-0.050920273,-0.999429427,-1.394822495,0.161986929,0.8497055,0.374919658,0.695308853,0.373823493,0.375185689
89,-0.431643993,0.978238631,-0.019797361,-0.852874066,0,-0.349141824,0.045599405,1.051600255,0.128927421,0.647445911,-0.201032534,0.650344656,-0.481030923,1.542642078,-0.07109977,-0.943193389,-0.331312395,-0.297133716,1.588586358,0.355312296,0.602760026,0.45580151,0.231669071
90,0.029121678,0.590744285,0.262523618,-0.966639054,0,-1.190241284,-0.456693958,-0.826866361,-0.301214339,0.522716462,-0.407246453,0.938878141,-0.532486346,0.442673264,-0.029520059,0.320810488,0.440816728,0.130957596,0.096874065,-0.558172778,0.45794786,-0.409726981,0.130806323
91,1.806383286,-0.561427751,-0.171486596,-1.301887099,0,-0.524651936,-0.297069995,-1.22471945,-0.43987861,0.231350399,-0.057145087,-0.417791234,0.018815087,0.165794271,0.29171097,0.322944177,0.915360695,-0.077350333,-0.105395477,-0.645792256,0.223021754,0.242139147,0.135071701
92,2.772814709,0.459949037,0.019550235,-1.885702032,0,-0.688432165,0.572164181,-0.183543407,-0.050583335,0.353817609,-0.382017086,-1.292820883,-0.153529443,0.819832336,-0.177078529,1.063756966,1.159553366,2.645922268,0.057583782,0.303777361,0.933600176,0.803810784,0.846943023
93,2.26029897,4.641726456,0.784986141,-1.707093031,0,-2.014071471,-0.398814735,-0.132874371,-0.046292235,-0.766773362,1.003727111,0.86284674,-0.144141392,0.402608918,-0.064255991,-0.060188814,0.666707539,-0.08940652,-0.423724039,-0.718596409,0.229658662,0.012857084,0.162516653
94,2.356170134,3.573551699,0.281156859,-2.686696719,0,-1.932981661,0.019828918,0.010667099,-0.003356746,-0.015858019,-1.433874917,0.979742494,-0.380290806,-0.908741959,0.484080203,0.440662479,-0.38094155,-0.187393456,0.107873632,0.886828814,-0.608005595,0.464280685,0.470865038
95,1.307200058,2.590864316,0.666372086,-1.420459254,0,-1.554331138,-0.393480191,-0.488908046,-0.0417867,-0.706012032,-0.098068156,0.674899015,-0.494512821,1.173272724,0.531777229,-0.912101164,-0.223430312,-0.402962269,0.561310975,0.542898393,-0.653224248,0.609571017,0.263410021
96,2.210788396,4.981146207,1.828179625,-1.379246802,0,-2.270233386,0.310495778,0.26204978,0.514243805,-1.606553008,-0.535430186,0.650972608,-0.305164402,-0.046565437,-0.403560488,-0.328284713,-0.97810291,-0.447096962,0.253048764,0.523807726,-0.801993927,0.483704701,0.371290814
97,10.06378313,4.048915183,7.080659585,2.649279599,0,-3.567990618,5.665453376,-0.76977483,-0.116861451,-0.556597778,1.133523476,0.504887868,0.905318253,-0.293309143,-6.978491826,-0.066324511,-3.365880576,-1.083094679,1.628447427,0.012334713,-2.489876904,-1.16454349,0.945633881
98,2.086763856,2.567020979,-0.144530578,-2.31277936,0,-1.357492066,0.28283008,-0.150111435,-0.220635778,0.479132369,-1.032306075,-0.115315272,-0.065078114,-1.213343786,0.351553034,1.374137222,-0.003607126,1.700440683,-0.118569382,0.395270077,0.742330267,0.285990019,0.30258255
99,1.199922669,3.821711925,0.654396439,-1.409931308,0,-1.82606179,0.270973768,0.065068284,0.348415129,-1.016728543,-1.508970072,-0.445888031,0.303384037,-3.107924908,0.120339162,1.045622552,-0.58549387,-0.685364689,-0.541478481,-0.606675973,-0.05184145,-0.27287921,-0.252212561
100,2.337126763,3.728096236,0.982544404,-2.168633136,0,-2.084677829,0.076306501,0.279380451,0.423863718,-0.980166719,-0.92067334,0.572301394,-0.244348377,0.11862904,-0.074991742,-0.130671636,-0.086713854,-0.57166053,0.254332458,0.116749014,-0.478673445,1.041065028,0.617468879
101,2.119281498,4.30635298,0.206236978,-2.08748918,0,-1.72786276,-0.066506629,0.383510711,0.033542369,0.05894127,-0.82524285,1.140690656,-0.30454148,-0.269908584,0.41666049,0.288204894,-0.573516638,-0.374518043,0.127682427,0.849610814,-0.40100281,0.352880518,0.458778575
102,2.882369256,1.503365327,0.554573316,-1.44503093,0,-0.93025816,0.503516309,-0.339397966,-0.137275787,-0.045298359,0.199921617,-0.672639345,-0.45974697,2.238653296,0.067997893,-0.280909467,-0.454516323,1.918588759,1.102862461,0.935914932,0.495076578,2.610729427,0.549259749
103,2.004226479,5.763159482,0.861558387,-1.666653364,0,-2.008664394,-0.183862487,0.758956702,0.475739553,-1.245790266,-0.240979253,0.85313607,-0.353651417,0.051129194,0.162653134,-0.012045096,-0.364431325,-1.005429005,0.083469451,0.291127257,-0.357967112,0.697084035,0.510739088
